label,text
징계문책,"교수 A는 소속 직원의 인건비, 연구비 집행잔액으로 공통경비를 조성하고 직원에게 지급한 성과급을 회수하여 2억 1천만여 원을 횡령하고 횡령한 금액중 1억 2천만여 원을 사적으로 사용, D와 E는 공통경비를 부당 조성하고 직원에게 지급한 성과급을 회수하여 A에게 전달하는 등 A의 연구비 횡령에 협조"
징계문책,대한적십자사는 혈액사업 연구용역 계약업무 절차를 수행하면서 기술능력평가를 평가기준과 다르게 평가하는 등 부당하게 처리하여 정당하게 평가하였다면 2위로 평가되어야 할 업체를 우선협상자로 선정
징계문책,"전문건설업 관련 하도급과 재하도급 위반 및 직접시공 위반 등 실태조사 업무 태만, 실태조사와 주기적 신고에서 자본금 기준을 심사하면서 재무제표에 의심자산이 있는데도 이에 대해 객관적인 증빙서류를 요구하거나 제대로 확인하지 않은 채 자본금 기준에 미달한 건설업체를 자본금 기준을 충족한 것으로 처리"
징계문책,"서울보증보험은 ㈜□□가 청구한 이행지급보증보험금에 대한 보상심사를 하면서 손해액, 책임의 소재 등의 조사를 태만히 하여 2016년 4월 면책가능한 409백만 원을 포함하여 보험금 824백만 원을 지급"
징계문책,직무관련자로부터 금품을 수수한 AJ를 「지방공무원법」 제72조의 규정에 따라 징계처분(정직)하시기 바람
징계문책,청원경찰 채용업무를 부당하게 처리한 관련자를 징계처분 하도록 요구
인사자료통보,청원경찰 채용업무를 부당하게 처리한 관련자를 인사자료 통보
징계문책,청원경찰 채용업무를 부당하게 처리한 관련자를 징계 요구
인사자료통보,"관용차량을 사적 사용하고 유연근무제를 위반한 관련자의 비위행위는 엄중한 인사조치가 필요하다고 판단되나 위 사람이 2016. 12. 31. 퇴직한 바 있어 그 비위내용을 통보하오니 재취업, 포상 등을 위한 인사자료로 활용하시고, 인사혁신처에 통보하여 공직후보자 등의 관리에 활용될 수 있도록 하시기 바람"
징계문책,승진에 대한 인사 명목으로 상급 공무원에게 부당한 금품을 제공한 직원 및 금품을 수수한 직원을 징계처분 요구
징계문책,승진에 대한 인사 명목으로 부당한 금품을 받은 P을 「소방공무원법」 제24조에 따라 징계처분하도록 요구
징계문책,상급자에게 승진에 대한 인사 명목으로 부당한 금품을 제공한 W를 「소방공무원법」 제24조에 따라 징계처분하도록 요구
징계문책,사업비 등 세출금을 횡령한 A와 세출금 지출 시 계좌정보 및 지출방법이 정당한지 여부 등을 확인하는 업무를 태만히 한 B를 징계처분하도록 요구
징계문책,보조금을 부당하게 교부한 관련자에게 징계 요구
징계문책,직무관련자로부터 술 접대 등 향응을 수수한 관련자에 대하여 징계처분 요구
징계문책,"ㄱ 사업 추진 과정에서 분양잔금 조기 납부, 부동산 담보신탁, 채무보증, 공사도급계약 및 수의계약 업무를 부당하게 처리한 Q를 「지방공무원법」 제72조의 규정에 따라 징계처분(해임)하시기 바람"
징계문책,"ㄱ 사업 추진 과정에서 채무보증업무를 부당하게 처리한 V, W을 「지방공무원법」 제72조의 규정에 따라 징계처분(경징계 이상)하시기 바람"
징계문책,송수관로 교체공사의 관리 및 감독업무를 태만히 한 CN과 CO를 「한국수자원공사 인사규정」 제43조 및 제44조에 따라 징계처분(경징계 이상)하시기 바람
징계문책,"순창군의 허가를 받지 않고 소하천에 배수로 공사를 실시하여 배수로 공사비와 철거비 계 121,967,390원을 비효율적으로 사용한 CR을 한국농어촌공사 「인사규정」 제49조의 규정에 따라 징계처분(경징계 이상)하시기 바람"
징계문책,직무관련업체로부터 아파트를 저가로 취득하고 직무관련자로부터 금품을 수수한 A를 징계처분 요구
징계문책,"「산업집적활성화 및 공장설립에 관한 법률」 등에 따라 정해진 용도별 구역에 위배되게 입주계약을 체결한 B, E, J, H, I와 이에 대한 사후관리를 태만히 한 M, N, O, S를 「한국산업단지공단 인사규정」 제57조 등의 규정에 따라 징계처분하시기 바람"
인사자료통보,T의 행위가 한국산업단지공단의 이사로서 한국산업단지공단 「정관」 제12조에 따른 충실의무를 위반한 것으로 인사조치가 필요하다고 판단되어 그 비위내용을 통보
인사자료통보,자신의 개인 일정을 수행하게 하기 위하여 당초 계획에도 없던 출장을 실시하게 하는 등 부당하게 업무를 수행한 주식회사 강원랜드 C의 비위에 대하여 주식회사 강원랜드의 대주주인 한국광해관리공단으로 하여금 이에 상응하는 엄중한 조치를 취하도록 함
징계문책,외부활동 신고 및 결과보고 업무를 태만히 하고 직장을 무단이탈하는 한편 연구비를 편취하고 직무관련자로부터 금품을 수수한 BO를 국토연구원 「인사관리규정」 제43조의 규정에 따라 징계처분(파면)하시기 바람
징계문책,"「국가연구개발사업의 관리 등에 관한 규정」 등에 위배되게 해외 기관 소속 연구원을 연구과제에 참여시키고, 인건비 등 연구비를 집행하며, 연구노트 작성·관리업무를 태만히 처리한 X를 「국립대학법인 서울대학교 정관」 제34조 제1항의 규정에 따라 징계처분 요구"
징계문책,원장의 사전 승인 없이 외부연구용역을 수행하고 연구비를 지급받은 CG를 한국노동연구원 「인사규정」 제46조에 따라 징계처분(경징계 이상)하시기 바람
징계문책,농림지역 내 개발행위를 허가하면서 허용면적 3만㎡를 2만㎡ 초과하여 허가
징계문책,근평시 평정자(과장)가 정한 서열을 확인자(국장)가 임의로 조정
징계문책,수직높이 30m를 초과하여 승인기준에 맞지 않는 산지복구설계서를 승인
징계문책,수직높이 30m를 초과하여 승인기준에 맞지 않는 산지복구설계서를 승인
징계문책,"기술직 4급 결원인데도 행정직 4급을 승진임용하고, 정원초과 4급 행정직렬을 수개월 무보직하는 등 비정상적인 조직운용"
징계문책,"산지의 평균경사도, 복구대상 비탈면의 수평투영면적 및 비탈면의 수직높이가 허가기준을 초과하는데도 산지전용허가 협의 및 변경신고 수리"
징계문책,건설사업기본법을 위반하여 건축공사업 미등록 업체에게 건축공사를 시공
징계문책,불법 용도변경 건축물에 대한 단속 업무를 부당하게 처리
징계문책,과징금 부과제척기간이 지나도록 과징금을 부과하지 아니한 관련자 3명에 대하여 징계요구
징계문책,농지이용실태조사 결과에 따른 후속 조치 업무 및 처분명령 유예농지에 대한 사후관리 업무를 태만히 한 관련자 3명에 대하여 징계요구
징계문책,보증가능금액확인서가 실효되어 건설업 등록기준에 미달하게 된 업체에게 영업정지 등 행정처분을 하지 아니한 관련자에 대하여 징계요구
징계문책,조달청에서 다수공급자계약을 위한 적격성 심사 시 관계 법령에서 정한 위해성 또는 안전기준의 적합여부를 확인하지 아니한 채 적격여부를 확인하여 법령에서 정한 기준의 적합여부를 알 수 없는 물품과 계약을 체결하는 한편 공공기관에 납품하고 있어 조달청장에게 관련자 징계를 요구
징계문책,조달청에서 다수공급자계약을 위한 적격성 심사 시 관계 법령에서 정한 위해성 또는 안전기준의 적합여부를 확인하지 아니한 채 적격여부를 확인하여 법령에서 정한 기준의 적합여부를 알 수 없는 물품과 계약을 체결하는 한편 공공기관에 납품하고 있어 조달청장에게 관련자 징계를 요구
징계문책,"서울특별시 강남구청에서 다수공급자계약을 통한 납품요구 시 2단계 경쟁을 회피하기 위하여 동일물품, 동일제조업체에 대한 납품요구를 1억 원 미만으로 분할하여 발주하는 등 부당하게 처리한 것에 대한 서울특별시 강남구청장에게 관련자 징계를 요구"
징계문책,"무인헬기 시스템 3차 변경계약(2015. 5. 8.) 구매규격서 8. ‘검수 및 운용시험 지원’ 가. 2) ‘1차 납품 및 운용시험 수행’ 나) ‘추가 현장적용 시험 지원일정’에서는 제작된 무인헬기를 활용하여 1차 납품 후 최종납품일 이내 5회(시험부지 당 1회씩) 이상 현장적용 시험을 실시하고, 시험횟수는 운영요원(한전 및 한전KPS의 무인헬기 및 지상통제시스템 운영 교육 대상자)이 수행한 성공적인 탑재비행 시험 수행기준으로 산정하도록 되어 있다."
징계문책,「계약규정」 제4조의2의 규정과 한전 「청렴계약 이행각서」(계약특수조건) 제2호 및 제3호의 약정에 따르면 입찰·낙찰·계약체결 및 계약이행과정에서 관계 직원에게 금품·향응 등을 제공한 자에 대하여는 한전 입찰참가자격을 제한할 수 있도록 되어 있다.
인사자료통보,관계 기관으로 하여금 규정을 위배하도록 지시한 관련자에 대하여 인사자료 통보
징계문책,"故백남기 전자의무기록 접근로그 분석 결과 무단 열람자가 161명이었고, 이 외 64명이 사용자 계정을 부실 관리 - 또한 간호사 A는 2016년 4월 故백남기 전자의무기록을 핸드폰 촬영 후 외부 유출"
징계문책,"보조금 집행 및 관리 업무를 부당하게 처리한 최병철, 장병태를 「지방공무원법」 제72조의 규정에 따라 징계처분(경징계 이상)"
징계문책,"주 해외한국교육원장 G는 '15. 8월부터 관서운영경비 등을 현금으로 인출하여 자신의 사무실 금고에 보관하면서 '16. 4월부터 같은 해 8월 사이에 6회에 걸쳐 현금 453만원 상당을 무단 인출하여 개인적 용도에 사용한 후 반납하고, 감사원 감사에 대비하여 현금출납부를 소급 작성하면서 장부상 잔액과 금고의 현금 시재액이 불일치하자 남는 달러화는 자신이 갖고 부족한 페소는 채워넣는 등 현금 관리를 태만히 하였음"
징계문책,"주★대사관 문화홍보주재관 겸 한국문화원장 Z는 ① ‘독도 홍보 동영상 제작 콘테스트’의 안내 포스터에 독도 표기를 삭제하고, 현지 한국교육원의 한국어능력시험 지원협조를 거절하여 사업추진에 차질을 발생시켰고 ② 문화원 행정직원의 근로계약을 부당해지하거나, 직원의 동의 없이 퇴직금을 중간정산하고 업무에서 배제하는 등 조직운영상 물의를 야기시키고 주★대사관은 위 문화원장의 Z의 부적절한 업무수행 등에 대하여 지도감독을제대로 하지 못하였음"
징계문책,"주멕시코대사관 사건,사고 담당 영사 AQ는 재외국민 AP와 여성 종업원 5명이 각각 '인신매매 및 성착취' 피의자 및 피해자로 현지 검찰에 연행되어 영사조력없이 체포, 조사를 받는 데 대해 적절한 조치를 하지 않고, 오히려 재외국민의 주장과 상반되게 멕시코검찰이 작성한 영사진술서에 서명해 주고 피의자 AP의 심리에 제대로 참석하지 않는 등 영사조력 업무를 태만히 하였음 그리고 주멕시코대사 AT는 위 담당영사의 부적절한 업무수행에 대해 철저히 지도,감독하지 못하였음"
징계문책,"한국농수산식품유통공사 ▶지사장 D는 과장 E에게 E의 사비로 부족한 특정업무비 21,540디르함(670만원)을 집행하도록 하고, E로부터 14,000디르함(430만원)을 개인적으로 차용한 후 E에게 식품홍보관 인테리어 설치 명목으로 34,500디르함(1,070만원)을 허위 지출결의 하도록 지시하여 본인이 직접 위 금액을 현지 업체에 지급하였다가 전액 현금으로 되돌려 받고서는 E가 사비로 집행한 특정업무비 및 본인이 E로부터 차입한 금전 상환 명목으로 위 34,500디르함 전액을 E에게 지급하였음"
징계문책,"한국산업은행 ㄱㄹ주재원 A는 '14. 2월부터 '16. 9월까지 출장비 등 일반관리비를 집행하면서 허위의 수령증과 영수증을 이용하여 444회에 걸쳐 총 238,884.6위안(40,247,270원)을 횡령하고 본인 급여통장에 입금하거나 지인과 식사비에 지출하는 등 개인적인 용도로 사용"
고발,"한국산업은행 ㄱㄹ주재원 A는 '14. 2월부터 '16. 9월까지 출장비 등 일반관리비를 집행하면서 허위의 수령증과 영수증을 이용하여 444회에 걸쳐 총 238,884.6위안(40,247,270원)을 횡령하고 본인 급여통장에 입금하거나 지인과 식사비에 지출하는 등 개인적인 용도로 사용"
징계문책,"1. 교육부가 공고된 기본계획에서 정한 역할, 절차 및 내용을 위배하여 사업관리위원회가 지원대학을 선정하기 전 특정대학이 선정되도록 개입해서는 아니 됨에도 교육부장관이 교문수석실 보고 후 대학선정 절차에 개입할 것을 지시하자 교육부 실무자들이 장관의 지시가 공고된 기본계획에 위배됨을 알면서도 별다른 반대없이 지시를 이행하여 공고된 기본계획에 따르면 선정될지 알수 없었던 경북대와 군산대가 선정되고 상명대 본교가 탈락함으로써 선정될 수 없었던 이대가 선정되는 결과 초래 2. 한국연구재단이 공동운영관리매뉴얼과 다른 상피방법을 강구한 세부선정평가계획을 승인요청하였음에도 이를 반려하지 않고 그대로 승인 3. 이사장의 형사재판이 진행중인 ??대학교에 연구재단이 부정비리대학 수혜제한 방안을 강구하지 않고 제3차 사업관리위원회 안건을 올렸음에도 이를 그대로 승인하여 연구재단이 위 대학에 160억 원을 지원하는 것으로 통보"
징계문책,2014년 CK사업추진시 1단계 선정평가 종료 이후 2단계 선정평가대상기준을 변경하고 사업비 미교부액을 교대에 지원하는 안건을 한국연구재단으로 하여금 안건에 상정하도록 하는 등 주도적으로 대학선정의 투명성 공정성 저해
징계문책,교육부 담당자가 ○○대학이 설립자가 5억 원 이상 횡령혐의로 공소제기되었단 사실을 충분히 인지할 수 있었던 보고서를 송부 받았음에도 타업무에 바쁘다는 사유로 검토를 소홀히 하는 등 업무를 태만히하여 위 대학의 부정비리여부를 연구재단에 통보하지 않아 위 재단이 이 사실을 알지 못한채 총 122억 원을 계속 지급
징계문책,대상대학 선정을 위해 취업률 정량평가 계산을 용역받은 업체가 연도별 모집단위 변동 및 사업단 총재학수를 잘못 적용하여 취업률을 평가하였음에도 검사를 소홀히하여 선정되었어야 할 사업단7개가 탈락하고 탈락되었어야할 사업단 7개가 선정되는 결과 초래
징계문책,속초시는 해안도로 개설사업의 설계도서 보완이 필요하단 것을 인지하고도 제대로 확인하지 않고 그대로 준공처리하여 현재 보완시공이 필요
징계문책,울진군은 ㄱ지구의 유실된 호안에 대해 피해복구공사를 시행하면서 시공사가 설계서와 다르게 임의 시공하는 것을 그대로 둔 채 준공처리하여 부당시공에 대한 복구비용 1억 여원을 대신 부담
징계문책,중소기업진흥공단 내 중국 수출기업들에 대한 마케팅 지원 등을 위한 '차이나 하이웨이 프로그램' 사업 담당 처장은 사업 관련 컨설팅 업체로부터 신용카드 등을 제공받아 총 711회에 걸쳐 약 5천만원을 자녀 병원비 등 개인적인 용도로 사용하였음. 이에 중진공에 직무 관련자로부터 금품을 수수한 담당 처장을 징계처분(면직)하도록 요구
징계문책,재공고 경쟁입찰이 유찰된 후 수의계약을 추진하는 과정에서 경쟁입찰 시와 동일한 조건인 예정가격 이하 낙찰하한율 87.745%를 적용해야 함에도 부당하게 낙찰하한율을 변경하여 계약을 추진함
징계문책,"동수원세무서가 2015년 자경농지에 대한 양도소득세 감면 관련 기획점검을 실시하면서, 기획점검 자료를 확인하면 납세자가 제출한 자경기간(총 11년, 2003~2014년) 중 5년이 연간 소득금액 3,700만 원을 초과하여 자경기간 관련 감면 요건(8년)을 충족하지 못한다는 사실을 쉽게 알 수 있는데도 업무 담당자가 납세자의 주장만 믿고 감면을 인정하는 등 관련 업무를 태만히 하여 양도소득세 2억 원 부족 징수"
징계문책,“나이스 졸업생 학교 생활기록부 보존·관리시스템 구축사업”의 사업비 산정 업무를 하면서 기존 시스템의 기능을 거의 그대로 사용하였으므로 기능점수 산정 시 이를 고려하여야 한다는 사실을 알고서도 반영하지 않는 등 업무를 태만히 처리한 관련자에 대해 징계요구
징계문책,"농지 불법 전용에 대한 원상회복 명령 문서를 작성하여 상급자의 결재를 받고도 이를 임의로 시행하지 않거나, 농지법 제36조 제1항의 규정에 위배되게 실외야구연습장 등의 용도로 농지의 타용도 일시사용 협의(허가)를 하는 등 관련 업무를 부당하게 처리한 담당자를 징계처분 요구"
징계문책,응시자격 기준에 미달 되는데도 서류심사 합격자로 선정하는 등 신규직원 채용업무를 부당하게 처리한 담당자들을 가평군시설관리공단 인사규정 시행내규 제44조에 따라 징계처분하도록 요구
징계문책,"국토교통부는 “2015년 공간빅데이터 체계 구축 사업 용역” 추진하면서 용역감독 및 준공검사 업무를 부당하게 처리하여 공간정보표준 미적용, 데이터 현행화 미실시, 융합DB 확인 불가 등 설계에 미달되는 용역 성과품을 준공처리하여 전반적인 보완이 필요"
징계문책,"국토교통부는 2015년 지하공간지도 구축 시범사업을 추진하면서 사업 계획 수립, 용역감독 및 준공검사 업무를 태만(또는 부당)하게 처리하여 지하시설물의 깊이 데이터 누락, 일부 지하구조물 미구축, 지반정보 일부 누락, 3차원 지하정보 속성 조회 불가 등으로 성과품이 부실하여 전반적인 보완 필요"
징계문책,"남양주시는 2015년 “1/1,000 수치지형도 수정제작 용역” 사업을 추진하면서 ‘도화묘사정확도 허용오차범위 초과’, ‘묘사대상객체 누락’, ‘정위치ㆍ구조화 편집성과 부실’ 등의 오류가 있는데도 성과품에 대한 품질검사 없이 성과심사결과 ‘적합’ 판정만으로 부당하게 준공처리"
징계문책,"한국임업진흥원은 “2015년 임상도 현행화 구축사업”을 추진하면서 필수반영대상 자료 미반영, 객체의 속성 중첩ㆍ누락ㆍ불일치, 일관성 없는 최소면적 이하 구획 등의 오류가 있는데도 준공처리하였고, 미승인 하도급, 용역수행대리인 중복 수행 및 현장조사 미실시 초래"
징계문책,실적증명서 발급업무를 부당하게 처리한 관련자에 대하여 징계요구
징계문책,구매업무심의업무를 부당하게 처리한 관련자에 대하여 징계요구
징계문책,시험성적서 상의 품명이나 시험방법을 제대로 확인하지 않은 채 성능인증서를 발급하고 성능인증을 받은 수중펌프의 규격 부함 여부를 사실과 다르게 대전지방조달청에 회신한 업무 담당자를 징계요구
징계문책,계약이행능력심사업무를 부당하게 처리한 업무담당자 등에 대하여 문책요구
징계문책,선박엔진 교체사업을 부당하게 처리한 관련자에 대하여 징계요구
징계문책,다목적 무인파괴방수탑차를 구매하면서 납품실적이 의심되는 상황에서 증빙자료를 요구하여 확인하지 않는 등 관련업무를 부당하게 처리한 업무담당자에 대하여 징계요구
징계문책,경기도 건설기술심의위원회의 승인을 받지 않고 임의로 설계를 변경하여 성능인증을 받지 않은 일반 수중펌프를 구매하면서 특정 성능인증제품을 구매한다는 사유로 부당하게 수의계약으로 구매한 업무담당자 등에 대하여 징계요구
징계문책,환경영향평가 대상사업 검토 업무를 태만히 한 관련자들에 대하여 징계요구
징계문책,보조금 집행 및 정산업무를 부당하게 처리하여 보조사업자에게 특혜를 준 업무담당자를 징계요구
징계문책,다기능 행정선 준공검사 업무를 부당하게 처리한 관련자에 대하여 징계요구
인사자료통보,공고규격을 충족하지 못한 제품에 대하여 제안서평가위원회의 평가대상에서 제외하지 아니하고 제안서평가위원회에 올리도록 지시하는 등 업무를 부당하게 처리한 관련자의 비위내용을 인사자료로 활용하도록 통보
징계문책,놀이시설 구입설치 업무를 부당하게 처리한 관련자에 대하여 징계요구
징계문책,무선네트워크 인프라 구축사업의 제안서 평가업무를 부당하게 처리한 관련자들에 대하여 징계요구
징계문책,공사감독업무를 부당하게 처리한 관련자에 대하여 문책요구
징계문책,특허를 침해하지 않고 일반경쟁입찰을 할 수 있었음에도 불구하고 재난 예경보 시설을 부당하게 수의게약으로 구매한 업무담당자에 대하여 문책요구
징계문책,당초 고성능 선형가속기 1대 구매를 의결하였는데도 안전관리위원회에 심의 요청을 하지 않은 채 선형가속기 2대를 구매하는 내용으로 검토조서를 재작성하거나 재작성된 검토조서를 심의소위원회에 상정하지 않아 재심의를 받지 못하게 한 담당자를 징계요구
징계문책,"재작성된 검토조서를 심의소위원회에 상정하지 않거나 선형가속기 2대 구매에 대한 안전관리위원회 심의 및 심의소위원회 재심의를 받도록 총괄하지 않으면서 보건복지부의 승인을 불필요하게 판단하고 어린이병원 시설설계 변경공사의 재개를 결정,지시한 담당자 등에 대하여 징계요구"
징계문책,"시약재료비, 장비사용료 등 횡령 및 금품을 수수하고 연구장비를 허위로 구매한 관련자들을 문책요구"
인사자료통보,방재특화설비를 설치하지 않는 것으로 부당하게 설계변경 업무를 처리한 F와 H의 비위행위는 징계사유의 시효가 완성되었으나 재발방지를 위해서는 엄중한 인사조치가 필요하다고 판단되어 그 비위내용을 인사자료로 활용하도록 통보
인사자료통보,"국가철도공단이 발주한 “대전북연결선 건설공사” 제2공구 건설공사의 기술자문위원회 위원으로서 심의 업무를 부적절하게 처리한 A, I의 비위행위를 인사자료로 활용하도록 통보"
징계문책,"“대전북연결선 건설공사” 제2공구 실시설계 감독업무를 부당하게 처리한 C와 F를 국가철도공단 '인사규정' 제41조, '인사규정시행세칙' 제80조 제1항에 따라 징계처분(C: 정직, F: 경징계 이상) 요구"
인사자료통보,국가철도공단이 발주한 “대전북연결선 건설공사” 제2공구 적격심의위원으로서 심의 업무를 부적절하게 처리한 E의 비위행위를 인사자료로 활용하도록 통보
징계문책,대구광역시장에게 앞산 골안골 도시형 캠핑장 조성사업 업무를 부당하게 처리한 관련자 2명을 '지방공무원법' 제72조에 따라 징계처분(경징계 이상)하도록 요구
