label,text
A411090,"전력구 노선변경으로 예산절감에 기여2015. 3. 25.부터 수차례 LH 군포송정사업단과 전력구공사 시행과 관련한 세부사항에 대해 협의하는 등 노력한 결과, 같은 해 4. 24. 한국전력공사 경인건설처와 LH 경기지역본부가 “군포송정 공공주택지구 내 지중 전력구공사 협약”을 체결하여 군포송정지구 내 전력구공사를 시행할 수 있게 되었다."
A411090,재외국민 범죄피해자 생계보조금 수령 적극 지원주상하이총영사관에서 범죄피해로 사망한 피해자의 유가족이 중국 법원으로부터 범죄피해자 생계보조금을 수령할 수 있도록 적극 지원함에 따라 모범사례로 선정
A411090,나눔주차장 제도 시행으로 주차난 해소 및 주거환경 개선에 기여토지 소유자의 나대지를 공영주차장 용도로 무상제공하여 주차난을 해소하고 재산세는 면제(「지방세법」 제109조)하는 나눔주차장 확보방안을 마련
A411090,폐토사 재활용으로 예산 절감에 기여제2여객터미널 전면시설 공사 중 발생하는 벤토나이트 혼합토사에 대해 건설폐기물로 처리할 경우 폐기물 처리비용이 발생하나 위 토사에 대한 성분분석 등을 통해 3단계 건설사업 도로공사에 성토재 등으로 사용 가능하다는 점을 적극 규명 이를 해당 현장에 재활용하여 43억 원 상당의 예산을 절감
A411090,의제매입세액공제 제도 개선으로 부당 세액공제 예방에 기여마포세무서 부가가치세과에서 의제매입세액공제 한도를 설정하도록 기획재정부에 건의하여 부당하게 세액공제를 받는 사례를 줄이는데 기여함
A411090,폐아스팔트 콘크리트 재활용으로 예산절감경기도에서 기존 포장면 파쇄포장공사 등의 과정에서 발생하는 건설 폐기물인 폐아스팔트 콘크리트를 재활용하여 폐기물 처리비용을 절감
A411090,항공권 구매권한 제도 도입으로 공적 항공마일리지 문제점 개선 및 예산 절감 기대항공권 구매권한 제도 도입으로 예산절감 등에 기여한 성과급여과에 대하여 표창 등을 하여 사기를 높여 주도록 통보함.
A411090,"입주업종 제한지역 용도변경을 통한 외자유치로 지역경제 활성화에 기여여수시(공영개발과)에서 외국인 투자를 유치하여 일자리 창출 등을 통해 지역경제 활성화를 도모하고자 산업단지 입주업종 제한 변경 등 외국 기업의 투자애로사항을 적극 해결하여 여수 국가산업단지 연관단지 중흥지구에 1,000억 원 규모의 투자유치와 이로 인한 총 3천여 명의 직·간접 고용창출이 예상되는 등 지역경제 활성화에 기여한 것에 대해 감사원장의 표창 대상자로 선정"
A411090,금융개혁 현장점검반 운영으로 금융규제 개선에 기여금융위원회에서 금융감독원 등과 합동으로 금융개혁 현장점검반을 출범하여 금융회사와의 실시간 소통창구 역할을 하도록 활용하는 등으로 일선 현장에서의 금융개혁 체감도를 향상시키고 금융당국 신뢰도 제고에 기여함
A411090,화재·구급 선지령 도입으로 지령 소요시간 단축에 기여부산광역시소방안전본부에서 화재·구급 선지령을 도입하여 지령 소요시간을 단축하는데 기여함
A411090,"적극적인 교육훈련으로 응급구조사 확충에 기여전라북도소방본부에서 ""응급구조사 양성 확대 계획""을 마련하여 교육인원을 늘리는 등 적극적으로 교육훈련으로 응급구조사를 확충에 기여함"
A411090,적극적인 육상풍력발전 입지규제 개선 노력으로 투자활성화에 기여산업통상자원부에서 육상풍력발전의 입지규제 개선을 위해 유관기관 협의 및 합리적 대안제시 등의 방법으로 적극 노력하여 투자활성화에 기여
A411090,산업단지 입주제한 변경 노력을 통해 투자활성화에 기여신발산업은 공해 유발업종이라는 인식으로 산업단지 입주가 제한되어 있었는데 부산광역시에서 유관기관 협의 및 각종 유해물질 검증 테스트 등으로 공해 유발업종이 아니라는 인식전환을 위해 노력한 결과 산업단지 입주가능 업종으로 지정
A411090,관광지 내 공익용 산지의 산지전용 행위제한 불합리 해소에 기여강원도 직원이 관광지 내 공익용 산지에 대한 불합리한 산지전용 행위제한 규정을 개선하는데 기여함
A411090,"적극적인 업무추진으로 근무환경 개선 및 예산절감에 기여감사원 행정지원실 관리지원팀은 청사 내 고질적인 악취 문제를 해결하고, 폐기 예정이던 돌출명패 재활용으로 방문객의 편리 도모 및 예산을 절감하며, 직원 사진패널 설치 및 민원동 재배치로 행복한 일터를 조성하는 데 크게 기여함"
A411090,법인세 사후검증업무 개선으로 세원관리 효율화에 기여대전지방국세청에서 양도차익을 손금산입한 것으로 추정되는 법인을 전수 점검하는 방법으로 지방 이전 기업 중 양도차익 과세이연을 받은 법인의 양도차익에 대한 최저한세 적용 여부를 검증하여 법인세를 추가 징수함
A411090,농산물수급조절매뉴얼개발로 농산물 가격안정에 기여한국농수산식품유통공사 직원이 농산물의 가격에 따른 정책적 수단을 사전에 예시하고 수급문제 발생 시 관계기관별 조치사항 등을 설명한 농산물수급조절매뉴얼을 수립하여 농산물 가격안정화에 크게 기여함
A411090,적극적인 업무 개선 노력으로 공연장 안전 관리 수준 제고에 기여서울특별시 송파구에서 재해대처계획 신고처리를 담당하는 직원이 민원인에게 적극적으로 관련 정보를 제공하고 실질적인 점검으로 안전사고를 사전에 예방하는 등 업무를 모범적으로 처리함
A411090,"공적자료를 활용한 수급권 조사로 국민연금 부정수급 방지 등에 기여국민연금공단에서 개인정보보호 방안을 제시하여 국민건강보험관리공단(무진료자 명부), 경찰청(실종 신고자 명부), 법무부(출입국 기록) 등 각 공적기관의 협조를 얻어내는 등 수급권 조사업무를 적극적으로 수행하여 442억여 원의 부정수급을 예방하는 효과 거양"
A411090,"의약품 제조,품질관리 심사업무 개선경인지방식품의약품안전청 소속 직원이 의약품 제조·품질관리 기준 적합여부 심사 업무에 필요한 서식의 세부 작성 표준모델을 만들어 홈페이지에 게재하여 심사기간을 단축하고 이로 인해 제약업체의 경제적 손실을 절감하는 데 기여함"
A411090,"창의적, 적극적 홍보로 수출계약실적 재고에 기여한국콘텐츠진흥원에서 해외 전시마켓 참가 시 공식 셔틀버스에 국내 캐릭터 배너광고를 하는 등 국내 캐릭터를 창의적, 적극적으로 홍보하여 국내 캐릭터의 인지도 및 수출계약실적 제고에 기여함"
A411090,우리 기업의 인력확보 및 청년의 해외취업을 돕는 상생 ODA사업 추진우리 기업의 인력확보 및 청년의 해외취업을 돕는 상생 ODA사업 추진
A411090,라오스의 메콩강변 종합관리사업을 통해 경제협력 증진에 기여라오스의 메콩강변 종합관리사업을 통해 경제협력 증진에 기여
A411090,민간투자사업 실시협약 변경으로 예산절감에 기여대구광역시에서 민간투자사업 실시협약을 최소운영수입보장 방식에서 비용보전 방식으로 변경하여 재정절감에 기여하였음
A411090,출자출연기관 온라인 경영평가시스템 구축으로 업무개선충청북도에서 각 출자·출연기관에서 제출하는 방대한 양의 실적보고서 및 증빙서류를 시스템에 전자파일로 전송하기만 하면 평가위원들이 언제 어디서나 시스템에 로그인하여 평가 관련 파일을 검토하고 평가할 수 있게 함으로써 평가자와 피평가자의 업무 부담을 상당히 경감하였음
A411090,세무조사 방법 개선으로 세원 양성화에 기여부산지방국세청에서 본청에서 시달한 자료에만 의존하지 않고 자체적으로 다양한 유형별로 분석대상자를 선정하여 대재산가 및 부동산 투기세력의 구체적인 탈루혐의를 적발하여 세원 양성화에 기여하였음
A411090,국민참여 탈세감시제도 운용으로 세원양성화에 기여국세청에서 국민 탈세감시단 제도와 차명계좌 신고포상금 제도를 도입·운용하는 등으로 세원양성화와 성실납세문화를 확산하는 데 기여함
A411090,적극적인 감사업무 수행으로 국제적 위상 제고에 기여적극적인 감사업무 수행으로 국제적 위상 제고에 기여
A411090,국제거래 증여세 판정알고리즘 등 개발로 업무효율성 제고 및 부실과세 방지 등에 기여중부지방국세청 조사1국 국제거래조사과 세무주사 C는 국제거래를 통한 역외탈세에 효과적으로 대응하기 위해 증여세 등 과세 판정알고리즘 등을 직접 개발하여 업무효율성을 제고하고 부실과세를 방지하는 등 세수를 공정하고 신속하게 확보하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정
A411090,러시아 이민등록법 개정에 적극·선제적으로 대응하여 우리 국민의 안정적인 거주요건 확보에 기여주러시아대사관 영사과는 러시아의 ?러시아 연방 내 외국인 및 무국적자의 이민등록에 관한 연방법? 개정에 적극·선제적으로 대응하는 등 우리 국민의 안정적인 거주여건 확보에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정
A411090,X-ray 위험물 판별기술 개발로 국민 안전 증진에 기여○ 일반물품으로 위장된 각종 위험물질이 X-ray를 통과하는 사례를 예방할 수 있는 판별 기법을 개발함으로써 국가기관이 위험물질의 반입을 사전에 차단하여 국민 등의 안전을 보장하고 각종 사고를 예방하는 데 기여함
A411090,지역 단위의 일자리 사업을 전국으로 확대하고 그 성과를 지속함으로써 정주 여건 개선에 기여지역 단위의 일자리 사업을 전국으로 확대하고 그 성과를 지속함으로써 정주 여건 개선에 기여
A411090,적극적인 전신주 이설사업 추진으로 주민 통행 불편 해소 및 안전사고 예방에 기여서울특별시 성동구 재무과 재산관리팀은 통행에 불편을 주거나 안전사고 발생 우려가 큰 전신주를 이설하거나 제거하고 안전한 통학환경 조성에 크게 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보
A411090,적극적인 법령 해석을 통해 건설일용근로자들의 퇴직금 체불 문제 해결을 지원적극적인 법령 해석을 통해 건설일용근로자들의 퇴직금 체불 문제 해결을 지원하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창 대상자로 선정
A411090,국내 최초로 가상자산 관련 채권 압류를 통해 세수 확보에 기여국내 최초로 고액·상습체납자의 가상자산 관련 채권을 압류하는 방안을 도입하여 세수를 확보하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창 대상자로 선정
A411090,어업재해 복구 지원항목 신설을 통해 피해어민 지원 확대에 기여미더덕을 입식복구비지원 대상에 반영시킴으로써 미더덕 양식어가의 생산역 유지 및 경영 안정화에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상자로 선정
A411090,챗봇 시스템 구축·운영으로 건설현장의 안전의식 제고 및 효율적 관리 도모한국농어촌공사 최초로 챗봇서비스를 구축?운영하여 건설현장의 안전관리 효율성 및 안전의식을 제고하는 데 기여한 공적이 인정되어 감사원장의 표창 대상자로 선정
A411090,우정사업기반망 통신장비 구조 개선으로 예산절감에 기여우정사업기반망 통신장비 구조 개선으로 예산절감에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상자로 선정
A411090,"맞춤형 액비 지원사업으로 경축순환 활성화 등에 기여철원군 농업기술센터 축산과는 맞춤형 액비를 하우스 농가에 공급하는 사업을 적극적으로 추진하여 액비의 살포지역 다각화, 생산비용 절감 및 재배작물의 품질향상 효과를 거두는 등 경축순환 활성화에 기여한 공적이 크다고 인정되어 감사원장의 표창 대상으로 선정함"
A411090,"기관 간 적극적 업무협의로 예산절감 등에 기여철도공단(영남본부 동해남부사업단 전철전력PM)은 ′17. 9월부터 “동해선(부산~울산 구간) 복선전철 전차선로 신설공사”를 추진 중(′21. 12월 준공예정) ?송전선로 지상고 기준?(한전)에 따르면 154㎸ 송전선로는 가산치(전철주 높이, 12m)와 기준치(이격높이, 4m)를 합하여 설계치 16m를 확보하도록 규정 그런데 “상개터널~선암역” 구간(송전선로 1) 및 “덕하2교~상개고가” 구간(송전선로 2)의 송전선로 높이가 각각 13.86m, 9.31m로, 설계치에 미달하여 송전선로 및 송전철탑의 이설이 필요한 상황에서 아래와 같은 방법으로 이설비용(28억여 원)을 절감하고 민원 최소화 및 개통일정 준수 [전철주 높이 변경으로 이설비용 절감(송전선로 1)] ?송전선로 지상고 기준?의 설계치(16m) 중 기준치(송전선로와 전철주간 이격높이 4m)는 조정이 불가능하지만 가산치(전출주 높이 12m)는 현장여건에 따라 변경이 가능하다는 점을 착안, 전철주를 9m에서 7m로 변경하여 한전과 협의하였으나 한전은 여름철 온도변화에 따라 송전선로 늘어짐 현상으로 안전상의 문제가 발생될 수 있다는 등의 사유로 송전선로 이설 입장 고수 이에 위 부서는 ′20. 4월 송전선로 이격높이 검토측량 용역을 실시하여 온도변화 및 전기공급 시 온도상승 변화(최대 175℃)를 고려하더라도 송전선로가 지상으로부터 최대 11.6m까지만 늘어질 수 있는 것을 확인하고, - 한전과 함께 전철주 높이를 7m로 조정하여도 이격높이 4.6m가 확보되어 안전상에 문제없다는 것을 검토·확인 후 송전선로 이설없이 전차선 시공완료 [적극적 업무협의로 공사기간 단축 및 이설비용 절감(송전선로 2)] 위 부서는 “송전선로 2”의 해당 선로가 노후화 등으로 미사용 상태임을 확인하고 한전과 ′18. 8월~′20년 12월까지 총 16회에 걸쳐 적극적인 협의를 통해 당초 공단 부담의 이설계획을 한전 부담으로 해당 선로를 철거하기로 합의 또한, 위 부서는 한전의 위 철거공사가 농사가 시작되는 ′21. 4월~5월경으로 계획되어 농민들의 민원 등으로 공사 지연 및 철도개통(′21. 9월) 차질이 예상되자 철거공사가 농사 기간과 겹치지 않도록 하기 위해 한전의 철거부지 협의 및 공사 동의서 확보 과정에서 한전 및 주민들과 적극협의하여 철거공사 완료 시기를 당초 ′21. 5월에서 같은 해 1월로 4개월 가량 단축 그 결과, 위 부서는 한전 등과 적극적인 업무협의를 통해 송전선로 이설비용(28억여 원) 절감 및 철도 개통일정 준수에 기여"
A411090,"정보취약계층을 위한 논문 음성변환 서비스 추진 방식 개선을 통해 예산 절감 및 업무 효율 향상에 기여학위논문 음성변환 서비스인 ""마음으로 듣는 논문 서비스""를 추진하면서 적극적인 업무 개선으로 시각장애인 등 정보취약계층 지원에 대한 정부의 주요 정책을 수행함에 있어 업무 효율성을 높인 한국교육학술정보원 학술진흥부를 감사원장의 표창 대상으로 선정"
A411090,E등급 공동주택의 긴급안전조치 등 실효성 미흡긴급안전조치를 성실히 수행한 부산광역시 동구에 모범사례 통보
A411090,인양기 정비능력 확보로 외주정비비 예산 절감에 기여중앙119구조본부는 소방헬기 인명구조인양기에 대한 정비 능력을 확보하여 자체 정비로 연간 79백만 원 상당의 외주 정비비용 절감
A411090,주민세 과세대상 법인 전수조사로 누락 세원 발굴에 기여부산광역시 북구 민원봉사과 지방세무주사 A는 경비용역과 관련된 주민세 법인균등분 과세 대상 법인을 일제 조사하여 누락된 세원을 발굴하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정하였음을 통보
A411090,구조물 설치방식 개선으로 중복 공사 예방 및 공사비 예산절감 등에 기여부산광역시 사상구 도시건설국 건설과는 중복 굴착공사를 사전에 예방하고 예산절감 등에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보
A411090,여유 방사능 방호장구를 의료용으로 지원하여 코로나19 방역에 기여울산광역시 울주군 에너지정책과 지방전문경력관 나군 G는 방사능 방호장구를 선제적으로 지원하는 등 창의적이고 적극적인 업무 수행으로 코로나19 확산방지에 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정하였음을 통보
A411090,"관내 택시 및 버스업계와의 상생협약을 통해 학생의 교통편익 증진에 기여충주시 경제건설국 교통정책과 교통정책팀은 한국교통대학교 인근에 부과되던 택시복합할증료를 폐지하여 통학 학생의 교통비 부담을 완화하는 한편, ‘충주시 통학버스’를 도입하여 관내 중·고등학생의 안전하고 편리한 등·하교를 지원하는 등 적극행정을 추진하여 충주시 학생의 교통편익 증진에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보"
A411090,상수도 가압장 송수시스템 개선으로 예산 절감에 기여계룡시 상하수도과 상수도시설팀 지방전기운영주사보 H는 적극적이고 창의적인 자세로 상수도 가압장에 인라인 송수시스템을 도입하여 예산을 절감하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정하였음을 통보
A411090,"적극적·창의적인 대행감사 수행으로 추가 세원 확보에 기여천안시 성남면 지방행정주사보 I는 적극적이고 창의적인 자세로 대행감사를 수행함으로써 총 227,517,660원의 세원을 발굴하여 천안시의 재정 확충에 기여한 공로가 크다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보"
A411090,화훼 직거래 유통 지원으로 농가소득 증대에 기여강진군 친환경농업과는 관내 화훼농가의 코로나19 위기 극복을 위해 화훼 직거래 유통 지원을 적극적으로 추진하여 농가소득 증진 등에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보
A411090,"승강기 직접생산 확인기준 제도개선에 기여조달품질원은 2017년 승강기 직접생산확인 조사 결과 58개 업체 모두 현장조립을 전문 업체에 맡기고 있어 ‘직접생산 확인기준’을 위배한 사실을 확인하였으나 이와 같은 기준이 과도한 규제라는 문제점을 파악하고 중소벤처기업부에 제도개선을 건의하고, 가공공정 중 고가 설비가 필요한 일부 공정은 위 기준에서 제외할 수 있도록 관련 협회의 개선안 마련에 적극 자문, 그 결과 2019년 2월 현장조립을 직접생산 확인기준에서 제외하는 등으로 기준이 개정되었고 위 부서의 개선 노력으로 19개 업체는 생산활동을 계속할 수 있게 되어 승강기 산업 활성화에 기여"
A411090,구제역 간이 진단키트 개발 및 상용화로 가축 사육농가의 피해 최소화에 기여혈청형 감별이 가능한 구제역 진단키트의 개발 및 상용화로 구제역 확산을 방지하는 등 구제역 발생에 따른 가축사육 농가의 피해를 최소화하는 데 크게 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정
A411090,"국산 방송콘텐츠의 미방영 해외지역 배급으로 한류 확산에 기여□ 진흥원(방송유통팀)은 '12년부터 국산 방송콘텐츠를 접하기 어려운 국가에 국산 드라마를 무상배급하는 ‘방송콘텐츠 해외배급지원 사업’ 수행 ○ 그러나, 자막?더빙에 활용되는 언어 수의 부족*, 현지 방송사와의 신뢰관계 미흡 등으로 인해 '16년까지 해외배급 드라마가 매년 2편 내외에 불과하였고, 이마저도 영어권 국가에 편중되는 실정이었음 ○ 이에 위 부서는 '17년부터 자막?더빙 활용언어를 5개(스페인어, 포르투갈어, 아랍어 추가)로 확대하고, 18개 재외공관 등을 통해 수요조사를 실시하는 등 국산 드라마의 현지화(자막?더빙)와 신규 수요 발굴을 위해 지속 노력 ○ 그 결과 '17년 5개국에서 9건에 불과하던 방영협약이 '19년 17개국에서 34건(3.8배)으로 증가하였고, 이에 따른 수출계약(유상구매)도 발생 - 이에 따라 국산 방송콘텐츠의 인지도 향상과 함께 해외 수출활로를 개척하였을 뿐만 아니라 배급대상 국가와의 우호관계 증진*에도 기여"
A411090,한·중 불법어업공동단속시스템 구축으로 불법조업 단속에 기여해양수산부장관은 위 모범사례를 널리 알리고 위 사람에 대해서는 표창 등을 하여 사기를 높여 주시기 바람
A411090,"보리 식품산업 활성화 및 농가소득 증대에 기여주민과 기업, 국가기관과의 협력을 통해 기능성 컬러보리를 집중 육성하여 농지 활용률을 높이고 보리 생산농가의 소득을 증대"
A411090,HACCP 적용업소에 대한 적극적인 기술지원으로 식품안전관리에 기여식품인증원(기술관리팀)은 HACCP 적용업소에 대한 기술지원 업무를 수행하며 적극적인 발굴 및 기술지원을 통해 2018년∼2019년 사회적 가치 기업 총 142개소에 대한 기술지원을 실시하여 2019년 말 기준 38개소가 인증 취득
A411090,단감 명품화 사업추진 등으로 지역경제 활성화에 기여창원시장으로 하여금 위 모범사례를 널리 알리고 농업기술센터 농업기술과에 대하여는 표창 등을 하여 사기를 높여주도록 함.[통보(모범사례)]
A411090,차세대 교육정보통계시스템 구축 사업 추진 방식 개선으로 예산 절감 및 교육통계 업무의 효율성 제고에 기여■ 교육부 교육통계과는 차세대 교육정보통계시스템을 구축하면서 기존 계획의 문제를 인식한 후 적극적으로 변경하여 사업비(13.5억여 원)를 절감하고 절감된 예산을 시스템 개선에 활용하여 행정 효율성도 제고[통보(모범사례)]
A411090,제3자 명의의 대여금고 압수수색으로 체납액 징수에 기여국세청 최초로 제3자 명의 대여금고 압수수색을 통해 세수를 확보한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정
A411090,“테스트베드 서울” 사업 추진으로 혁신기술의 상용화와 판로개척에 기여서울특별시 경제정책과 혁신기술팀은“테스트베드 서울”사업의 적극 추진으로 혁신기술 제품의 상용화와 판로개척을 지원하고 공공서비스의 질 제고에도 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정
A411090,적극적이고 신속한 불법수출 폐기물 처리로 항만 정상화 및 예산 절감에 기여적극적이고 신속한 불법수출 폐기물 처리로 항만을 이용하는 기업들의 피해를 최소화하고 평택항 조기 정상화 등에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정
A411090,기업과의 협업을 통한 전력설비공사 예산 절감한국전력공사 경인건설본부 경기건설지사 변전건설부는 “신수원변전소 GIS 대체공사”를 진행하면서 삼성전자주식회사 및 한국지역난방공사와 원활한 협의를 통해 휴전기간 단축 및 예산절감 등에 기여한 공적이 있다고 인정되어 감사원장 표창 대상으로 선정
A411090,자동차보험 지급보증정보 중계시스템 개발로 진료환자 자격 확인업무 효율화에 기여자동차보험 지급보증번호 중계서비스 개발로 진료환자 자격정보 확인업무 효율화에 기여
A411090,발달장애인 전용 직업훈련기관의 안정적 운영 및 발달장애인 직업 교육에 기여한국장애인고용공단 서울발달장애인훈련센터는 발달장애인의 특성을 고려한 맞춤형 교육을 실시하는 등 발달장애인 직업 교육에 기여한 공적이 있다고 인정되어 감사원장 표창 대상으로 선정
A411090,배전설비 접속허용량 상향으로 예산절감에 기여배전선로의 신재생발전설비 접속허용량 기준을 상향하여 배전선로 신설비용 절감
A411090,가스관 이설비용 최소화를 위해 한국가스공사와의 적극적 협의로 예산 절감 등에 기여국토교통부장관은 위 모범사례를 널리 알리고 부산지방국토관리청 도로시설국 도로계획과에 대해서는 표창 등을 하여 사기를 높여 주시기 바람
A411090,기관 간 정보연계로 축산물 유통 관련 제도개선에 기여축산물품질평가원 유통사업본부 정보사업처는 축산물 유통 관련 제도개선을 위해 관계기관과 정보연계 협의 등을 적극적으로 추진하여 서류 관리비용 절감 및 국민편의 증진 등에 기여한 공적이 있다고 인정하여 감사원장의 표창 대상으로 선정
A411090,"소규모 마을하수 연계처리로 예산절감 및 주민만족도 제고충청남도 예산군 산업건설국 수도과는 지역별로 소규모 공공하수처리장을 각각 건설하는 대신 인근 대규모 공공하수처리장으로 하수관로를 연결하여 하수를 연계처리함으로써 공공하수 처리의 효율성 제고, 예산 절감 및 주민만족도 향상에 기여한 공로가 크다고 인정되어 감사원장의 표창 대상으로 선정"
A411090,생활폐기물 대행수수료 원가산정 투명성 제고해운대구 주민생활지원국 청소행정과(현 주민복지국 자원순환과)는 생활폐기물 수집?운반 대행수수료 원가산정 방식 개선에 기여한 공적이 크다고 인정되어 감사원장의 표창 대상으로 선정
A411090,"작두콩꼬투리의 식품원료 등재로 농가소득 증대 등에 기여화순군은 식약처가 작두콩꼬투리(비염 등에 효능)를 식품원료에서 제외하여 전국1위 주산지인 화순 농가의 소득감소가 현실화되자 그 재등재를 추진하면서 신규 등재절차(안전성 검증에 2억원, 3년이상 소요) 지연에 따른 농가 피해 최소화를 위해, 과거부터 식용한 사실을 입증하면 신속 등재가 가능함을 알고 '17. 3월 농정회요(19C) 등 고문서를 분석하는 등 어린 작두콩꼬투리의 과거 식용사실(무독성)을 적극 입증, 전국 작두콩 재배농가의 소득증대 등에 기여"
A411090,"민원실 대기인원 실시간 조회서비스 구축·제공으로 납세자 편익 증진에 기여납세자가 모바일 홈택스앱을 통해 손쉽게 세무서 민원봉사실 대기인원을 실시간으로 조회할 수 있게 하여 대기시간이 감소되고, 납세자가 방문할 세무서와 시간을 선택할 수 있게 되는 등 납세자 편익 제고에 기여"
A411090,외국인투자기업 불편 해소 및 지역경제 활성화에 기여기업의 애로사항을 청취한 후 한국전력공사 등과 적극 협의하는 등으로 외국인투자기업의 불편을 해소하고 지역경제활성화에 기여한 충청북도 경제통상국 투자유치과 외자유치팀을 감사원장 표창 대상으로 선정
A411090,적극적 대응으로 폐기물 불법 투기 예방안성시는 폐기물 불법투기 행위자가 자신이 임대한 창고에 추가 불법투기를 포기하지 않을 것으로 예상하고 인근 주민들과 함게 해당 창고를 주야로 감시하는 등 폐기물 불법 투기 미발생에 기여
A411090,착한 분리배출 캠페인 추진으로 재활용품 분리배출 개선에 기여 등한국환경공단 부산울산경남지역본부는 양산시 관내 공동주택을 대상으로 착한 분리배출 캠페인을 추진하여 분리배출 이행률을 향상시키는 등 공동주택의 재활용 분리배출 개선에 기여
A411090,안심출산서비스 도입으로 응급의료 지원 등에 기여경상남도 소방본부 방호구조과 구급팀은 산부인과 병원이 없거나 주야간 분만실이 없는 농어촌 지역에 안심출산서비스를 도입하여 분만환경 취약지역 임산부의 응급의료 지원 및 정부의 출산장려 정책 등에 크게 기여한 공적이 있다고 인정하여 감사원장의 표창 대상으로 선정하였음을 알려드림.[통보(모범사례)]
